id,book,chapter,level,type,question_text,explanation,notes
9c641ce1-8cb7-44c9-a944-d99e884599ac,tawheed,📿 الرقى والتمائم,easy,mc,"قتادة قال: خلق الله النجوم لثلاث: زينة للسماء، ورجوماً للشياطين، و:","«علامات يُهتدى بها» هو ما ثبت في لفظ الحديث/الأثر كما أورده الكتاب.","شرح عام"
c68cab87-c801-4d1f-bd2f-869373b36903,tawheed,📿 الرقى والتمائم,easy,mc,"ما حكم الرقية بالقرآن والأدعية الصحيحة؟","الرقية الشرعية جائزة، وقد كان النبي ﷺ يرقي ويُرقى.",""
fa7be18f-983b-4d45-bdcb-3f5a953e66e2,tawheed,📿 الرقى والتمائم,easy,mc,"ما حكم تعليق التمائم إذا اعتقد صاحبها أنها تنفع وتضر بذاتها؟","اعتقاد أن التميمة تنفع أو تضر بذاتها شرك أكبر.",""
c456ef68-5e71-4cfe-8712-e1bcadd8ca07,tawheed,📿 الرقى والتمائم,medium,mc,"متى تكون الرقية شركاً؟","الرقية المحرمة: ما كان فيها استعانة بالجن أو بأسماء مجهولة.",""
f030d068-057c-4878-902f-5095e9c1f057,tawheed,📿 الرقى والتمائم,hard,mc,"من أتى عرّافاً فسأله عن شيء لم تُقبل له صلاة:؟","«أربعين ليلة» هو ما ثبت في لفظ الحديث/الأثر كما أورده الكتاب.","تصحيح علامة :؟ | شرح عام"
1b1e9bd8-f143-4541-9a08-c885029dde77,tawheed,📿 الرقى والتمائم,medium,mc,"من تأوّل في النجوم غير ما خُلقت له فقد:؟","«أخطأ وأضاع نصيبه» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","تصحيح علامة :؟ | شرح عام"
f49dd9b4-803d-42b4-bb09-6ab2b0ce2b84,tawheed,📿 الرقى والتمائم,hard,mc,"من صدّق الكاهن بما يقول فقد كفر بما أُنزل على:؟","«محمد ﷺ» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","تصحيح علامة :؟ | شرح عام"
5e3dd3b2-d8b5-4e8c-aadc-f1e9ccedea26,tawheed,📿 الرقى والتمائم,medium,mc,"من علّق وَتَراً (وتر القوس) في رقبة بعير أمر النبي ﷺ بـ:؟","«قطعه» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","تصحيح علامة :؟ | شرح عام"
c06cb748-cd3b-4529-940b-a3f237ed7fde,tawheed,🔮 التنجيم,medium,tf,"تعلم النجوم لمعرفة الفصول والأوقات جائز.","أما الاعتقاد بتأثيرها فحرام.",""
213fc1f9-d919-4153-b28a-6e53cb13acce,tawheed,🔮 السحر,hard,tf,"تعلم السحر كفر.","لأنه لا يُتوصل إليه إلا بالاستعانة بالشياطين.",""
a53737b1-3a95-4bf9-acf7-12013d319761,tawheed,🔮 السحر,hard,tf,"حل السحر بالرقية الشرعية جائز.","أما حله بسحر مثله فحرام.",""
f810ad04-6a66-4c32-b8fe-47d23f1c8b75,tawheed,🔮 السحر والكهانة,medium,mc,"لماذا كان تعلم السحر كفراً؟","السحر لا يُتعلم إلا بعبادة الشياطين.",""
a8f23c47-fc66-475b-932a-466229070465,tawheed,🔮 السحر والكهانة,hard,mc,"ما حكم تصديق المنجمين والعرافين؟","من صدق كاهناً أو منجماً بما يخبر به من الغيب فقد كفر.",""
c4723bbb-7b5e-4367-a261-897ac2764355,tawheed,🔮 السحر والكهانة,easy,mc,"ما حكم تعلم السحر؟","تعلم السحر كفر، لأنه يستعان فيه بالشياطين.",""
f48ef856-cf46-4a40-8e36-5f7104f14a90,tawheed,🔮 الكهانة,medium,mc,"ما حكم إتيان الكهان والعرافين؟","من أتى عرافاً فسأله عن شيء لم تقبل له صلاة أربعين ليلة.",""
d8dfe2df-419d-44df-96af-9dfcb47357db,tawheed,🔮 النشرة,medium,mc,"ما حكم النشرة (حل السحر بالسحر)؟","النشرة الجاهلية محرمة.",""
7357853d-f315-414d-8557-1bc9babc8afb,tawheed,🕌 الغلو والحلف,hard,mc,"""اللهم لا تجعل قبري وثناً يُعبد"" دعاء يدل على النهي عن الغلو في:","«القبور» هو ما ثبت في لفظ الحديث/الأثر كما أورده الكتاب.","شرح عام"
fec71e86-130a-4576-9c53-1dbcb76841ff,tawheed,🕌 الغلو والحلف,hard,mc,"""اللهم لا تجعل قبري وثناً يُعبد"" دعاءٌ يحذّر من:","«الغلو في القبر» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
a4fa7933-c303-4a6e-8421-dcf038169af8,tawheed,🕌 الغلو والحلف,hard,mc,"""اللهم لا تجعل قبري وثناً يُعبد، اشتدّ غضب الله على قوم اتخذوا قبور أنبيائهم"":","«مساجد» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
803d9a7b-5fdc-4055-b8a4-de57064ed726,tawheed,🕌 الغلو والحلف,hard,mc,"""زائرات القبور"" لُعنّ — والمقصود من:","«النساء» هو ما ثبت في لفظ الحديث/الأثر كما أورده الكتاب.","شرح عام"
50489d5e-7dd0-43f7-ac31-75209ca0be70,tawheed,🕌 الغلو والحلف,easy,mc,"""فصلِّ لربك و"":","«انحر» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
b014a3f8-58cf-4ebe-9146-4c7a2ff13293,tawheed,🕌 الغلو والحلف,hard,mc,"""لا تتخذوا قبري عيداً"" نهيٌ عن:","«تكرار قصده للعبادة» هو ما ثبت في لفظ الحديث/الأثر كما أورده الكتاب.","شرح عام"
3e1ef6b1-3509-4241-9ff6-cea12fc2c0ea,tawheed,🕌 الغلو والحلف,hard,mc,"""لا تجعلوا بيوتكم قبوراً ولا تجعلوا قبري"":","«عيداً» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
a597917b-1577-46b3-a3b8-a255bf83a76b,tawheed,🕌 الغلو والحلف,hard,mc,"""لا تجعلوا بيوتكم قبوراً"" أي لا تخلوها من:","«الصلاة وذكر الله» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
ef99b679-d9b8-4baf-bf02-f9dd3f53b620,tawheed,🕌 الغلو والحلف,hard,mc,"""لا تحلفوا بآبائكم، من حلف بالله"":","«فليصدق» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
a5ba6572-873d-48a0-ab79-55f82a1f27c1,tawheed,🕌 الغلو والحلف,hard,mc,"""لعن الله اليهود والنصارى اتخذوا قبور أنبيائهم"":","«مساجد» هو ما ثبت في لفظ الحديث/الأثر كما أورده الكتاب.","شرح عام"
58846605-e74a-4fa3-a38b-7030618cc9ea,tawheed,🕌 الغلو والحلف,hard,mc,"""ما شاء الله وشئت"" عبارة:","«محرمة» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
ce175776-7e1a-4c24-8e2b-6d7fa940acf8,tawheed,🕌 الغلو والحلف,medium,mc,"""من حلف بالله فليصدق، ومن لم يرضَ فليس"":","«من الله» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
0b46550c-74b0-42d0-b785-4a65b058449b,tawheed,🕌 الغلو والحلف,easy,mc,"""من حلف بالله"" — فعليه أن:","«يصدُق» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
e13e4ad4-c63c-4d9a-a525-05a58d7d52f1,tawheed,🕌 الغلو والحلف,medium,mc,"""من حُلف له بالله فليرضَ، ومن لم يرضَ فليس من"":","«الله» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
e38041fa-f089-49f2-bb06-fad0e2509d20,tawheed,🕌 الغلو والحلف,easy,mc,"""من كان حالفاً فليحلف بالله أو"":","«ليصمت» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
75231078-cd23-4f47-9896-2c7fd6d5c099,tawheed,🕌 الغلو والحلف,hard,mc,"""وصلّوا عليّ فإن صلاتكم تبلغني"" دليل على مشروعية:","«الصلاة على النبي ﷺ» هو الموضع الصحيح الذي استدلّ به المؤلّف في هذا الموطن.","شرح عام"
7b215406-6b92-4e5b-a4c7-d209ee5ca70e,tawheed,🕌 الغلو والحلف,medium,mc,"""ومن حُلف له بالله"" — فعليه أن:","«يرضى» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
ccba6bd4-edcc-4487-817d-b7bf46418c07,tawheed,🕌 الغلو والحلف,hard,mc,"""ومن لم يرضَ"" بالحلف بالله ""فليس من"":","«الله» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
28d93271-c490-4828-8ec0-c6f3bc7164a8,tawheed,🕌 الغلو والحلف,hard,mc,"الحلف بالله كاذباً استهانةٌ بـ:","«عظمة الله» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
4140eba5-8540-463b-b584-4e5747ce9e4c,tawheed,🕌 الغلو والحلف,hard,mc,"الحلف بغير الله سببه قلّة:","«تعظيم الرب» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
819843ba-85de-4777-b093-0e222ef2fde2,tawheed,🕌 الغلو والحلف,medium,mc,"الحلف بغير الله — حكمه:","الحكم الصحيح هو «لا يجوز مطلقاً»، كما قرّره النصّ الشرعيّ في الباب.",""
73f3bce1-f1ce-48ec-9b44-8a9b02acaaa8,tawheed,🕌 الغلو والحلف,easy,mc,"الذبح لغير الله تقرّباً إليه:","«شرك أكبر» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
0ea1a601-4880-40d6-89fb-202bd2e364cd,tawheed,🕌 الغلو والحلف,hard,mc,"الرجل الذي دخل الجنة في الحديث:","«أبى أن يقرّب شيئاً للصنم» هو ما ثبت في لفظ الحديث/الأثر كما أورده الكتاب.","شرح عام"
75339e66-ab4e-40c6-b1c4-e924a7fd4789,tawheed,🕌 الغلو والحلف,hard,mc,"الصلاة على النبي ﷺ تبلغه حيث كنتم لأن الله وكّل بقبره:","«ملائكة تبلّغه السلام» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
2f27a3e9-14bb-4189-8026-5fc0f4a2b096,tawheed,🕌 الغلو والحلف,hard,mc,"الصواب أن يُقال:","«ما شاء الله ثم شئت» هو ما ثبت في لفظ الحديث/الأثر كما أورده الكتاب.","شرح عام"
ad0cda9e-2707-4344-a8b3-650d84dd63ff,tawheed,🕌 الغلو والحلف,hard,mc,"العطف بالواو في ""ما شاء الله وشئت"" يقتضي:","«التسوية والتشريك» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
70c41824-f922-4273-b005-10b5038a2711,tawheed,🕌 الغلو والحلف,hard,mc,"العطف بـ""ثُمّ"" يقتضي:","«الترتيب والتراخي» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
fbfb9bfc-051e-4609-aabc-42d625497283,tawheed,🕌 الغلو والحلف,hard,mc,"الغلو في قبور الصالحين وسيلةٌ إلى:","«عبادتها من دون الله» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
fe47d3ab-b025-4ed8-b860-2a7a27056af8,tawheed,🕌 الغلو والحلف,medium,mc,"النبي ﷺ علّم من أراد الحلف أن يقول: ""وربّ"":","«الكعبة» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
842d508b-7933-4888-8f83-2e1d5314b0a6,tawheed,🕌 الغلو والحلف,easy,mc,"النهي عن الحلف بالآباء لأنه نوع من:","«الشرك» هو ما ثبت في لفظ الحديث/الأثر كما أورده الكتاب.","شرح عام"
6b317123-52d5-4c3f-b39f-7d3f25ae1360,tawheed,🕌 الغلو والحلف,hard,mc,"بناء المساجد على القبور والإسراج عليها من:","«وسائل الشرك» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
d076c660-3838-414b-a357-8820fed0cfce,tawheed,🕌 الغلو والحلف,hard,mc,"تعظيم القبور والعكوف عندها يؤدي إلى:","«عبادة أصحابها» هو ما ثبت في لفظ الحديث/الأثر كما أورده الكتاب.","شرح عام"
7b24f1b0-4ef8-4f08-90a9-0d41cd530804,tawheed,🕌 الغلو والحلف,hard,mc,"عدم الرضا بالحلف بالله يدل على قلّة تعظيم:","«الرب» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
fa79f07c-f0d9-4a92-a28b-ee47d2104c53,tawheed,🕌 الغلو والحلف,medium,mc,"في حديث ""دخل رجل النار في ذُباب"" دخلها لأنه:","«قرّب ذباباً لصنم» هو ما ثبت في لفظ الحديث/الأثر كما أورده الكتاب.","شرح عام"
64c80a59-b7bf-4c43-b0af-4029db51c458,tawheed,🕌 الغلو والحلف,hard,mc,"قال ﷺ: ""لا تحلفوا"" بـ:","«آبائكم» هو ما ثبت في لفظ الحديث/الأثر كما أورده الكتاب.","شرح عام"
c36da190-d705-4caa-8439-74422699ef13,tawheed,🕌 الغلو والحلف,hard,mc,"كثرة الحلف في البيع والشراء:","«تمحق البركة» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
0c86aaf7-4148-4e4d-9cb7-45cda221595d,tawheed,🕌 الغلو والحلف,hard,mc,"لعن النبيُّ ﷺ ""زوّارات القبور""، وهنّ:","«النساء» هو ما ثبت في لفظ الحديث/الأثر كما أورده الكتاب.","شرح عام"
ab58020f-2dd4-4503-8ee4-8eaaf17ae184,tawheed,🕌 الغلو والحلف,hard,mc,"لعن النبيُّ ﷺ اليهود والنصارى لأنهم اتخذوا قبور أنبيائهم:","«مساجد» هو ما ثبت في لفظ الحديث/الأثر كما أورده الكتاب.","شرح عام"
f9c455f2-6200-44ab-9579-8051fa885501,tawheed,🕌 الغلو والحلف,medium,mc,"لُعن في الحديث من آوى:","«مُحدِثاً» هو ما ثبت في لفظ الحديث/الأثر كما أورده الكتاب.","شرح عام"
b1d48eda-4c32-457b-8036-44e42b538b13,tawheed,🕌 الغلو والحلف,hard,mc,"من جعل الحلف بالله بضاعةً في تجارته فقد:؟","«استهان باسم الله» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","تصحيح علامة :؟ | شرح عام"
a515bbb9-25ce-4c99-a85b-8b87b62b6b24,tawheed,🕌 الغلو والحلف,hard,mc,"من حلف بالله فليصدق، ومن حُلف له بالله:؟","«فليرضَ» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","تصحيح علامة :؟ | شرح عام"
c4d7c153-b803-4854-a14a-3c0c330a20fb,tawheed,🕌 الغلو والحلف,hard,mc,"من حلف بالله وهو كاذب فقد:؟","«استهان بعظمة الله» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","تصحيح علامة :؟ | شرح عام"
fcf45ce9-6e06-4615-a4df-873f2142f7f8,tawheed,🕌 الغلو والحلف,easy,mc,"من حُلف له بالله فعليه أن:؟","«يرضى» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","تصحيح علامة :؟ | شرح عام"
d0010fcf-8807-44b4-863c-089d08f6509a,tawheed,🕌 الغلو والحلف,hard,mc,"من لم يرضَ بالحلف بالله فـ:؟","«ليس من الله» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","تصحيح علامة :؟ | شرح عام"
8a19316f-2937-4ed3-93d7-b9378fcc730a,tawheed,🕌 حق الله,medium,mc,"""واتّق دعوة المظلوم فإنه ليس بينها وبين الله"":","«حجاب» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
854cd1e3-5dd5-4483-9bd6-00b3778f0c97,tawheed,🕌 حق الله,hard,mc,"أول ما أمر معاذٌ أن يدعو إليه أهل اليمن:","«شهادة أن لا إله إلا الله» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
b4c48977-b3ad-45a7-90f4-cf0e750007c4,tawheed,🕌 حق الله,medium,mc,"أول ما يدعو إليه معاذ أهل اليمن:","«شهادة أن لا إله إلا الله» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
df4d0a39-f3c9-4c77-bc68-451ef0d0835e,tawheed,🕌 حق الله,hard,mc,"الدعوة إلى الله تكون على:","«بصيرة» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
0d472dec-d080-4755-af10-c9160943130d,tawheed,🕌 حق الله,easy,mc,"الصدقة تُؤخذ من أغنيائهم وتُردّ على:","«فقرائهم» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
2a3acb5b-d7fb-4ac6-940f-2f83e41c9ef0,tawheed,🕌 حق الله,hard,mc,"بعث النبي ﷺ معاذاً إلى:","«اليمن» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
0c5ed0aa-34ac-43a1-98ed-6e300dcc48c4,tawheed,🕌 حق الله,hard,mc,"بعد التوحيد، أمر معاذ أن يعلمهم أن الله افترض عليهم:","«خمس صلوات» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
ef244f51-55d8-4cee-971b-0b0a39a1fa7a,tawheed,🕌 حق الله,easy,mc,"ثم الزكاة تُؤخذ من أغنيائهم فتُرَدّ على:","«فقرائهم» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
f4330c7d-83b9-4bc4-811e-20ec13c8aeac,tawheed,🕌 حق الله,medium,mc,"حذّر النبي ﷺ معاذاً من أخذ كرائم الأموال، أي:","«خيار المال» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
e9698e2d-0e42-43d5-a76d-c600eed25939,tawheed,🕌 حق الله,hard,mc,"حذّر النبيُّ معاذاً من أخذ:","«كرائم أموال الناس» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
07483021-8f6a-44c8-9f32-1040d095f0c5,tawheed,🕌 حق الله,easy,tf,"حق الله على العباد هو عبادته وعدم الشرك به.","هذا ما جاء في حديث معاذ بن جبل.",""
a7a27a0e-0ffd-460f-a65d-ff2d711d35b3,tawheed,🕌 حق الله,hard,mc,"في حديث معاذ إلى اليمن: أول ما يُدعون إليه شهادة أن لا إله إلا الله، فإن أطاعوا فأعلمهم أن الله فرض عليهم خمس صلوات في:","«كل يوم وليلة» هو ما ثبت في لفظ الحديث/الأثر كما أورده الكتاب.","شرح عام"
6236cc16-0c57-47a5-8555-94c1103562e7,tawheed,🕌 حق الله,easy,mc,"قوله تعالى ""وما خلقت الجن والإنس إلا ليعبدون"" دليل على:","«وجوب إفراد الله بالعبادة» هو الموضع الصحيح الذي استدلّ به المؤلّف في هذا الموطن.","شرح عام"
e069ac98-4775-48e3-be48-d8928457a9fc,tawheed,🕌 حق الله,easy,mc,"ما حق العباد على الله إذا حققوا التوحيد؟","«ألا يعذّبهم» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
79060455-082e-4ede-9964-2c3c684bd269,tawheed,🕌 حق الله,hard,mc,"ما حق الله على العباد؟","«أن يعبدوه ولا يشركوا به شيئاً» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
ef6f835b-83e6-4ae1-8da4-fa611367ca6e,tawheed,🕌 حق الله,hard,mc,"يُستفاد من ترتيب التوحيد ثم الصلاة ثم الزكاة:","«البدء بالأهمّ فالأهمّ» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
da419f24-e82d-4e63-800d-0bde0f05c9d2,tawheed,🕌 فضائل الأعمال,easy,mc,"ما أول واجب على المكلف؟","أول واجب على المكلف: التوحيد.",""
c5249eee-758d-4e2e-8f28-b0f9306100cc,tawheed,🤲 الدعاء,easy,mc,"قال النبي ﷺ: الدعاء هو العبادة. ماذا يعني ذلك؟","الدعاء عبادة عظيمة، فلا يجوز صرفها لغير الله.",""
6a3a6490-ff2a-4ad8-b7e1-51caca18e6ca,tawheed,🤲 الدعاء,hard,tf,"يجوز دعاء الأموات والاستغاثة بهم.","دعاء الأموات شرك أكبر.",""
2e022c6c-53d1-4f7e-95d8-18cb13747147,tawheed,🤲 النذر,medium,tf,"النذر للقبور والأضرحة شرك أكبر.","لأنه صرف عبادة لغير الله.",""
5e0df875-e917-44a4-b798-2cd8a0b72fe2,tawheed,🤲 النذر,medium,mc,"ما الفرق بين النذر لله والنذر لغير الله؟","النذر لله عبادة، ولغير الله شرك.",""
8b90c623-9d83-4b86-ae85-46e901a301ec,tawheed,🤲 النذر,easy,mc,"ما حكم النذر لغير الله؟","النذر عبادة لا تصرف إلا لله، والنذر لغير الله كالأضرحة شرك.",""
c0177eaf-4cb9-4c0a-8e87-1092a0729381,usool,⚠️ الشرك,easy,mc,"أعظم ما نهى الله عنه هو:","أعظم ما نهى الله عنه الشرك.",""
c549c1de-82ac-4d19-9a1c-f02cc6b3da5a,usool,⚠️ الشرك,medium,mc,"كم أنواع الشرك؟","الشرك الأكبر والشرك الأصغر.",""
3d67e37f-25a0-4485-adb0-1e9601625d14,usool,🌟 الإحسان,medium,mc,"ما تعريف الإحسان؟","أن تعبد الله كأنك تراه.",""
d3e5d0d4-711f-46ac-b7a3-840b9258f67c,usool,🏠 الهجرة,medium,tf,"الهجرة باقية إلى أن تقوم الساعة.","الهجرة فريضة على هذه الأمة.",""
996dc082-6aba-408e-9709-9e2336e6e0c6,usool,🏠 الهجرة,medium,tf,"الهجرة هي السفر للسياحة.","بل الانتقال من بلد الشرك إلى بلد الإسلام.",""
004bafb8-c799-4a85-a78a-46282c27ca1a,usool,🏠 الهجرة,medium,mc,"ما معنى الهجرة؟","الهجرة: الانتقال من بلد الشرك إلى بلد الإسلام.",""
52391f7e-5633-46c2-b7f6-2782610cfc37,usool,👤 المؤلف,hard,mc,"""التوحيد"" في تعريف المؤلف هو:","«إفراد الله بالعبادة وترك عبادة ما سواه» هو المعنى الصحيح المذكور في شرح الكتاب لهذه الكلمة/المصطلح.",""
971de374-b952-4843-bd00-fbbb9f29be49,usool,👤 المؤلف,easy,mc,"أين ولد المؤلف؟","ولد في بلدة العيينة سنة 1115 هـ.",""
390a98fa-c43d-41d2-80f0-82a6894ba5db,usool,👤 المؤلف,easy,tf,"المؤلف وُلد في مكة.","ولد في بلدة العيينة.",""
5963941f-e801-4c27-8a42-2e1bc89e00f6,usool,👤 المؤلف,easy,mc,"متى توفي المؤلف؟","توفي عام 1206 هجرية.",""
323ba563-ffd8-455e-8551-dfc13d4656c3,usool,👤 المؤلف,easy,mc,"من هو مؤلف الأصول الثلاثة؟","شيخ الإسلام محمد بن عبد الوهاب التميمي رحمه الله.",""
66db9e22-c10c-44ad-875c-e8081d21d442,usool,👤 النبي,easy,tf,"النبي ﷺ عاش 63 سنة.","ثلاث وستون سنة.",""
0291b09c-537f-45e0-b8b0-bfaf14d919bc,usool,👤 النبي,medium,mc,"بماذا أُرسل النبي ﷺ أولاً؟","بعثه الله بالنذارة عن الشرك ويدعو إلى التوحيد.",""
a004480b-4a29-4568-9962-95152cd0dade,usool,👤 النبي,medium,mc,"كم سنة مكث النبي يدعو للتوحيد قبل أن تفرض الصلوات؟","أخذ على هذا عشر سنين يدعو إلى التوحيد.",""
3de5c20f-1bb6-4549-b43b-be29806bc6f8,usool,👤 النبي,easy,mc,"كم عمر النبي ﷺ؟","له من العمر ثلاث وستون سنة.",""
3c6a55b5-9c87-4cbe-8963-9ea596edf789,usool,👤 النبي,easy,mc,"من هو نبينا؟","نبينا محمد بن عبد الله بن عبد المطلب بن هاشم.",""
01b52421-bfcb-42b0-9034-591c60e3d641,usool,💎 الإيمان,medium,mc,"أركان الإيمان ستة، منها:","أن تؤمن بالله وملائكته وكتبه ورسله واليوم الآخر والقدر.",""
be04d3f7-8a37-4530-8555-2c66c59d9970,usool,💎 الإيمان,medium,mc,"الإيمان بالقدر خيره وشره من أركان الإيمان.","وتؤمن بالقدر خيره وشره.",""
fec0ad31-5e95-48e9-adc8-bab72b79906f,usool,📖 الكتاب,hard,mc,"""اقرأ باسم ربك الذي خلق"" نزلت فجعلته:","«نبياً» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
6dd4f1ed-fc50-4c23-892b-1fae60187295,usool,📖 الكتاب,hard,mc,"""العلم"" المراد في الأصول هو:","«معرفة الله ونبيه ودينه بالأدلة» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
a4c4cb5f-9b20-450b-a192-d6280955ee90,usool,📖 الكتاب,hard,mc,"""العلم"" المطلوب في الأصل الأول هو معرفة:","«الله ونبيه ودين الإسلام بالأدلة» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
445f59e9-9003-48d1-88b1-df671eddbbfd,usool,📖 الكتاب,hard,mc,"""يا أيها المدّثر قم فأنذر"" نزلت فجعلته:","«رسولاً» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
7c5070d9-a5d4-4ed6-b5f5-83c54a6b2da9,usool,📖 الكتاب,medium,mc,"أركان الإسلام أولها:","«الشهادتان» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
aee4ceb2-d468-41be-829b-40c0e2752b5f,usool,📖 الكتاب,medium,mc,"أركان الإسلام:","«خمسة» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
ce01929d-e694-4b0e-a92e-dbe2bc15d203,usool,📖 الكتاب,hard,mc,"أركان الإيمان:","«ستة» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
75ec058a-b062-4a7b-a279-0d9998f79d38,usool,📖 الكتاب,hard,mc,"أنواع التوحيد ثلاثة هي:","«الربوبية والألوهية والأسماء والصفات» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
6769cf7a-283a-402f-9dd6-7c92de767dd5,usool,📖 الكتاب,medium,mc,"أول واجب على العبد هو:","«معرفة الله» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
4c26105a-8995-4fde-98e5-da810877084d,usool,📖 الكتاب,hard,mc,"الأصل الثاني من الأصول الثلاثة هو معرفة:","«دين الإسلام بالأدلة» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
36a87ca3-1a33-46b7-8640-d9cf7215d72d,usool,📖 الكتاب,easy,mc,"الأصول الثلاثة التي يُسأل عنها العبد هي:","«معرفة الله ونبيه ودينه» هو ما ثبت في لفظ الحديث/الأثر كما أورده الكتاب.","شرح عام"
79aede6f-0a02-4c6e-b467-0d0445355194,usool,📖 الكتاب,easy,tf,"الأصول الثلاثة سميت بذلك لأنها تشرح أصول الفقه.","بل لأنها تجيب عن أسئلة القبر الثلاثة.",""
63d10ede-72e5-4c47-9f9e-cdaeb91e8864,usool,📖 الكتاب,easy,mc,"الدعوة إلى الله تكون:","«على بصيرة» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
489d8450-b71e-4eab-8653-8af373f67d0d,usool,📖 الكتاب,hard,mc,"الدليل على نبوة محمد ﷺ سورة:","«المدّثر» هو الموضع الصحيح الذي استدلّ به المؤلّف في هذا الموطن.","شرح عام"
63c2cfd9-1172-45ec-b2af-f28925cc1053,usool,📖 الكتاب,medium,mc,"الدليل على وجوب الدعوة إلى الله من سورة:","«العصر» هو الموضع الصحيح الذي استدلّ به المؤلّف في هذا الموطن.","شرح عام"
7759d92f-b196-4201-962a-558ef300f957,usool,📖 الكتاب,hard,mc,"الدين الذي بعث الله به محمداً ﷺ هو:","«الإسلام» هي الإجابة المطابقة لِما ورد في النصّ والمعنى المراد.","شرح عام"
